name,description,family,lookback,classification,cutoff,calculation_frequency,price_basis,dtype,missing_rule,directional_meaning,status,unavailable_reason
realized_vol_rank_78,cross-sectional percentile rank of realized_vol_78,cross_sectional,78.0,cross_sectional,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_rank_78,cross-sectional percentile rank of range_position_78,cross_sectional,78.0,cross_sectional,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_vol_ratio_rank_78,cross-sectional percentile rank of return_vol_ratio_78,cross_sectional,78.0,cross_sectional,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_since_open,return from session opening price,opening,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
overnight_gap,open versus prior session close,opening,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
previous_session_return,previous session close-to-close return,momentum,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
bar_range_pct,bar high-low range / close,volatility,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
body_to_range,absolute body divided by range,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
upper_wick_to_range,upper wick divided by range,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lower_wick_to_range,lower wick divided by range,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
close_location,close location in bar,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap,close / causal session VWAP - 1,vwap,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_high,close / session high - 1,vwap,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_low,close / session low - 1,vwap,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
minutes_since_open,minutes elapsed since regular-session open,calendar,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
day_of_week,exchange weekday,calendar,,categorical,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
universe_breadth_positive,share of universe with positive one-bar return,breadth,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
universe_return_dispersion,cross-sectional return dispersion,breadth,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
bar_return,current completed-bar return,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
bar_log_return,current completed-bar log return,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
body_pct,signed bar body divided by open,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
absolute_body_pct,absolute body divided by open,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
inside_bar,inside previous bar,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
outside_bar,outside previous bar,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
higher_high,high above prior high,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
higher_low,low above prior low,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lower_high,high below prior high,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lower_low,low below prior low,bar_structure,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
session_range_position,position within causal session range,price_location,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
cumulative_volume,causal cumulative session volume,volume,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
current_volume_share,current volume share of session volume,volume,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
vwap_slope,one-bar change in causal session VWAP,vwap,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
vwap_cross,crossing of causal session VWAP,vwap,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
consecutive_positive_bars,positive-bar run length,momentum,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
consecutive_negative_bars,negative-bar run length,momentum,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
month,calendar month,calendar,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
quarter,calendar quarter,calendar,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
minute_of_session,regular-session minute,calendar,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
minutes_until_close,minutes to regular close,calendar,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_up,benchmark positive at decision,market_context,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
high_market_vol,benchmark volatility above expanding median,market_context,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_1m,opening return after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_1m,opening range after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_1m,opening volume after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_1m,opening realized vol after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_1m,opening close location after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_1m,distance opening high after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_1m,distance opening low after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_1m,opening breakout after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_1m,opening breakdown after completed 1-minute opening window,opening,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_3m,opening return after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_3m,opening range after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_3m,opening volume after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_3m,opening realized vol after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_3m,opening close location after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_3m,distance opening high after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_3m,distance opening low after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_3m,opening breakout after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_3m,opening breakdown after completed 3-minute opening window,opening,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_5m,opening return after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_5m,opening range after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_5m,opening volume after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_5m,opening realized vol after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_5m,opening close location after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_5m,distance opening high after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_5m,distance opening low after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_5m,opening breakout after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_5m,opening breakdown after completed 5-minute opening window,opening,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_10m,opening return after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_10m,opening range after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_10m,opening volume after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_10m,opening realized vol after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_10m,opening close location after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_10m,distance opening high after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_10m,distance opening low after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_10m,opening breakout after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_10m,opening breakdown after completed 10-minute opening window,opening,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_15m,opening return after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_15m,opening range after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_15m,opening volume after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_15m,opening realized vol after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_15m,opening close location after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_15m,distance opening high after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_15m,distance opening low after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_15m,opening breakout after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_15m,opening breakdown after completed 15-minute opening window,opening,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_20m,opening return after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_20m,opening range after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_20m,opening volume after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_20m,opening realized vol after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_20m,opening close location after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_20m,distance opening high after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_20m,distance opening low after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_20m,opening breakout after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_20m,opening breakdown after completed 20-minute opening window,opening,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_30m,opening return after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_30m,opening range after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_30m,opening volume after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_30m,opening realized vol after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_30m,opening close location after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_30m,distance opening high after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_30m,distance opening low after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_30m,opening breakout after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_30m,opening breakdown after completed 30-minute opening window,opening,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_45m,opening return after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_45m,opening range after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_45m,opening volume after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_45m,opening realized vol after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_45m,opening close location after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_45m,distance opening high after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_45m,distance opening low after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_45m,opening breakout after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_45m,opening breakdown after completed 45-minute opening window,opening,45.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_60m,opening return after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_60m,opening range after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_60m,opening volume after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_60m,opening realized vol after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_60m,opening close location after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_60m,distance opening high after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_60m,distance opening low after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_60m,opening breakout after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_60m,opening breakdown after completed 60-minute opening window,opening,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_return_90m,opening return after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_range_90m,opening range after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_volume_90m,opening volume after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_realized_vol_90m,opening realized vol after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_close_location_90m,opening close location after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_high_90m,distance opening high after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_opening_low_90m,distance opening low after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakout_90m,opening breakout after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
opening_breakdown_90m,opening breakdown after completed 90-minute opening window,opening,90.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_market_return_1,1-bar lagged market return,lead_lag,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_breadth_change_1,1-bar lagged breadth change,lead_lag,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_dispersion_change_1,1-bar lagged dispersion change,lead_lag,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
unreacted_market_move_1,1-bar unreacted market move,lead_lag,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_market_return_2,2-bar lagged market return,lead_lag,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_breadth_change_2,2-bar lagged breadth change,lead_lag,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_dispersion_change_2,2-bar lagged dispersion change,lead_lag,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
unreacted_market_move_2,2-bar unreacted market move,lead_lag,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_market_return_3,3-bar lagged market return,lead_lag,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_breadth_change_3,3-bar lagged breadth change,lead_lag,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_dispersion_change_3,3-bar lagged dispersion change,lead_lag,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
unreacted_market_move_3,3-bar unreacted market move,lead_lag,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_market_return_5,5-bar lagged market return,lead_lag,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_breadth_change_5,5-bar lagged breadth change,lead_lag,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_dispersion_change_5,5-bar lagged dispersion change,lead_lag,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
unreacted_market_move_5,5-bar unreacted market move,lead_lag,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_market_return_10,10-bar lagged market return,lead_lag,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_breadth_change_10,10-bar lagged breadth change,lead_lag,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
lagged_dispersion_change_10,10-bar lagged dispersion change,lead_lag,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
unreacted_market_move_10,10-bar unreacted market move,lead_lag,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_1_z_1560,point-in-time rolling z-score of return_1,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_1_mean_ratio_1560,value divided by point-in-time rolling mean of return_1,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_1_median_diff_1560,value minus point-in-time rolling median of return_1,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_1_z_4680,point-in-time rolling z-score of return_1,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_1_mean_ratio_4680,value divided by point-in-time rolling mean of return_1,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
return_1_median_diff_4680,value minus point-in-time rolling median of return_1,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
relative_volume_10_z_1560,point-in-time rolling z-score of relative_volume_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
relative_volume_10_mean_ratio_1560,value divided by point-in-time rolling mean of relative_volume_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
relative_volume_10_median_diff_1560,value minus point-in-time rolling median of relative_volume_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
relative_volume_10_z_4680,point-in-time rolling z-score of relative_volume_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
relative_volume_10_mean_ratio_4680,value divided by point-in-time rolling mean of relative_volume_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
relative_volume_10_median_diff_4680,value minus point-in-time rolling median of relative_volume_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
realized_vol_10_z_1560,point-in-time rolling z-score of realized_vol_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
realized_vol_10_mean_ratio_1560,value divided by point-in-time rolling mean of realized_vol_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
realized_vol_10_median_diff_1560,value minus point-in-time rolling median of realized_vol_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
realized_vol_10_z_4680,point-in-time rolling z-score of realized_vol_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
realized_vol_10_mean_ratio_4680,value divided by point-in-time rolling mean of realized_vol_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
realized_vol_10_median_diff_4680,value minus point-in-time rolling median of realized_vol_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_10_z_1560,point-in-time rolling z-score of range_position_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_10_mean_ratio_1560,value divided by point-in-time rolling mean of range_position_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_10_median_diff_1560,value minus point-in-time rolling median of range_position_10,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_10_z_4680,point-in-time rolling z-score of range_position_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_10_mean_ratio_4680,value divided by point-in-time rolling mean of range_position_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
range_position_10_median_diff_4680,value minus point-in-time rolling median of range_position_10,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap_z_1560,point-in-time rolling z-score of distance_session_vwap,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap_mean_ratio_1560,value divided by point-in-time rolling mean of distance_session_vwap,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap_median_diff_1560,value minus point-in-time rolling median of distance_session_vwap,normalization,1560.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap_z_4680,point-in-time rolling z-score of distance_session_vwap,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap_mean_ratio_4680,value divided by point-in-time rolling mean of distance_session_vwap,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
distance_session_vwap_median_diff_4680,value minus point-in-time rolling median of distance_session_vwap,normalization,4680.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
