feature name,feature family,built status,availability start,missing rate,infinite count,minimum,maximum,median,99th percentile,corporate-action alerts
opening_realized_vol_5m,opening,built,,1.0,0,,,,,0.0
opening_close_location_5m,opening,built,2019-06-21 13:35:00+00:00,0.050112810410764215,0,0.0,1.0,0.5,1.0,0.0
distance_opening_high_5m,opening,built,2019-06-21 13:35:00+00:00,0.050112810410764215,0,-0.3861111104488373,0.5279387831687927,-0.004156722221523523,0.03631764966994524,0.0
distance_opening_low_5m,opening,built,2019-06-21 13:35:00+00:00,0.050112810410764215,0,-0.36313074827194214,0.5669097304344177,0.0044237663969397545,0.057543445564806416,0.0
opening_breakout_5m,opening,built,2019-06-21 13:35:00+00:00,0.050112810410764215,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_5m,opening,built,2019-06-21 13:35:00+00:00,0.050112810410764215,0,0.0,1.0,0.0,1.0,0.0
opening_return_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,-0.15308988094329834,0.1530342996120453,-7.248477777466178e-05,0.026592660695314407,0.0
opening_range_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,0.00019579050422180444,0.19788917899131775,0.010776080191135406,0.04643808305263519,0.0
opening_volume_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,2926.0,58884144.0,211202.0,8609916.0,0.0
opening_realized_vol_10m,opening,built,,1.0,0,,,,,0.0
opening_close_location_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,0.0,1.0,0.5,1.0,0.0
distance_opening_high_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,-0.3861111104488373,0.5279387831687927,-0.005009613931179047,0.03311359997838741,0.0
distance_opening_low_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,-0.36313074827194214,0.5669097304344177,0.00534070935100317,0.059481348395347855,0.0
opening_breakout_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_10m,opening,built,2019-06-21 13:40:00+00:00,0.0942253948908687,0,0.0,1.0,0.0,1.0,0.0
opening_return_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,-0.12403962016105652,0.15831135213375092,-7.225955778267235e-05,0.029206059873104095,0.0
opening_range_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,0.00019579050422180444,0.21635884046554565,0.012000000104308128,0.05114089325070381,0.0
opening_volume_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,3856.0,73531928.0,281570.0,11420302.0,0.0
opening_realized_vol_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,0.0,0.07466469705104828,0.0024144428316503763,0.017529290169477463,0.0
opening_close_location_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,0.0,1.0,0.49955183267593384,1.0,0.0
distance_opening_high_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,-0.37279945611953735,0.5279387831687927,-0.005538887809962034,0.03106071870774023,0.0
distance_opening_low_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,-0.31433960795402527,0.5669097304344177,0.005907971411943436,0.06089900482445952,0.0
opening_breakout_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_15m,opening,built,2019-06-21 13:45:00+00:00,0.12817612408667867,0,0.0,1.0,0.0,1.0,0.0
opening_return_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,-0.1326880156993866,0.12928760051727295,-7.5315383583074436e-06,0.031661730259656906,0.0
opening_range_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,0.00021839783585164696,0.21635884046554565,0.012989538721740246,0.054690685123205185,0.0
opening_volume_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,5223.0,86128256.0,353620.0,13949210.0,0.0
opening_realized_vol_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,0.0,0.056242890655994415,0.002856816863641143,0.015326717868447304,0.0
opening_close_location_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,0.0,1.0,0.5,1.0,0.0
distance_opening_high_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,-0.37279945611953735,0.5279387831687927,-0.005956635810434818,0.029091758653521545,0.0
distance_opening_low_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,-0.3003465533256531,0.5669097304344177,0.006354618817567825,0.0617700658738614,0.0
opening_breakout_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_20m,opening,built,2019-06-21 13:50:00+00:00,0.1543493284927117,0,0.0,1.0,0.0,1.0,0.0
opening_return_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,-0.15115413069725037,0.1322488635778427,0.0,0.03540311008691788,0.0
opening_range_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,0.00021839783585164696,0.21635884046554565,0.014291269704699516,0.06062689051032066,0.0
opening_volume_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,6741.0,110101456.0,487860.0,18695920.0,0.0
opening_realized_vol_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,1.785886888683308e-05,0.04611795023083687,0.0028949070256203413,0.013200086541473866,0.0
opening_close_location_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,0.0,1.0,0.5080544948577881,1.0,0.0
distance_opening_high_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,-0.37279945611953735,0.5260559320449829,-0.006512966938316822,0.026301004923879955,0.0
distance_opening_low_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,-0.29051151871681213,0.5777568221092224,0.006965944077819586,0.06317220173776138,0.0
opening_breakout_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_30m,opening,built,2019-06-21 14:00:00+00:00,0.2017787726840286,0,0.0,1.0,0.0,1.0,0.0
opening_return_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,-0.16864651441574097,0.20993228256702423,-3.535817813826725e-05,0.03937007859349251,0.0
opening_range_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,0.00021839783585164696,0.23657865822315216,0.015898875892162323,0.06739400357007164,0.0
opening_volume_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,12601.0,147984016.0,690847.0,25132628.0,0.0
opening_realized_vol_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,2.594165925984271e-05,0.038433611392974854,0.002807996468618512,0.011800019070506096,0.0
opening_close_location_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,0.0,1.0,0.5034292936325073,1.0,0.0
distance_opening_high_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,-0.37279945611953735,0.5260559320449829,-0.0071817729622125626,0.023082382380962302,0.0
distance_opening_low_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,-0.29051151871681213,0.5777568221092224,0.007672460749745369,0.06454572618007615,0.0
opening_breakout_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_45m,opening,built,2019-06-21 14:15:00+00:00,0.25676960859146136,0,0.0,1.0,0.0,1.0,0.0
opening_return_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,-0.18068669736385345,0.1899213343858719,-1.1832918971776962e-05,0.041956305503845215,0.0
opening_range_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,0.00021839783585164696,0.2606242001056671,0.016952309757471085,0.07240333408117294,0.0
opening_volume_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,22112.0,198761472.0,885340.0,30655628.0,0.0
opening_realized_vol_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,2.4463291993015446e-05,0.03554903343319893,0.0026620575226843357,0.010805819183588028,0.0
opening_close_location_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,0.0,1.0,0.5042017102241516,1.0,0.0
distance_opening_high_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,-0.37279945611953735,0.5260559320449829,-0.007623143028467894,0.021005339026451117,0.0
distance_opening_low_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,-0.29051151871681213,0.5777568221092224,0.008118631318211555,0.06571619048714639,0.0
opening_breakout_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_60m,opening,built,2019-06-21 14:30:00+00:00,0.31151885444948996,0,0.0,1.0,0.0,1.0,0.0
opening_return_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,-0.20796723663806915,0.26981157064437866,-8.050449832808226e-05,0.046625766903162,0.0
opening_range_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,0.00021839783585164696,0.3220556676387787,0.01857314072549343,0.07855015248060226,0.0
opening_volume_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,27894.0,251647664.0,1274952.0,40971092.0,0.0
opening_realized_vol_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,2.308961484231986e-05,0.03816951811313629,0.00244366517290473,0.009641291573643684,0.0
opening_close_location_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,0.0,1.0,0.5,0.9950248599052429,0.0
distance_opening_high_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,-0.37279945611953735,0.44899672269821167,-0.008224076591432095,0.018038852140307426,0.0
distance_opening_low_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,-0.26198214292526245,0.4912794530391693,0.008830694481730461,0.0677708354592324,0.0
opening_breakout_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,0.0,1.0,0.0,1.0,0.0
opening_breakdown_90m,opening,built,2019-06-21 15:00:00+00:00,0.40746569358493423,0,0.0,1.0,0.0,1.0,0.0
return_1_z_1560,normalization,built,2019-06-27 14:00:00+00:00,0.07741935267767608,0,-60.10698699951172,63.15895080566406,0.0029155744705349207,2.7970071697235035,0.0
return_1_median_diff_1560,normalization,built,2019-06-27 14:00:00+00:00,0.07741935267767608,0,-0.10117271542549133,0.22558139264583588,0.0,0.00657894741743803,0.0
return_1_z_4680,normalization,built,2019-07-10 17:40:00+00:00,0.08592248501618319,0,-61.10481262207031,64.99382019042969,0.0021136149298399687,2.845693521499615,0.0
return_1_median_diff_4680,normalization,built,2019-07-10 17:40:00+00:00,0.08592248501618319,0,-0.10121511667966843,0.22558139264583588,0.0,0.006563002597540592,0.0
relative_volume_10_z_1560,normalization,built,2019-06-27 17:45:00+00:00,0.3572620252179816,0,-2.140059471130371,234.4156036376953,-0.23578444123268127,4.403685522079465,0.0
relative_volume_10_mean_ratio_1560,normalization,built,2019-06-27 17:45:00+00:00,0.3572620252179816,0,0.009945334866642952,178.9243927001953,0.8114246726036072,4.477300004959085,0.0
relative_volume_10_median_diff_1560,normalization,built,2019-06-27 17:45:00+00:00,0.3572620252179816,0,-1.0094590187072754,215.54640197753906,0.0010467469692230225,4.280705881118772,0.0
relative_volume_10_z_4680,normalization,built,2019-07-12 16:05:00+00:00,0.36427810171686364,0,-2.1156811714172363,214.9287872314453,-0.23219101130962372,4.28417706489564,0.0
relative_volume_10_mean_ratio_4680,normalization,built,2019-07-12 16:05:00+00:00,0.36427810171686364,0,0.010059892199933529,178.55532836914062,0.810814380645752,4.48325152397157,0.0
relative_volume_10_median_diff_4680,normalization,built,2019-07-12 16:05:00+00:00,0.36427810171686364,0,-0.9225248694419861,215.52880859375,0.0008135437965393066,4.285053110122688,0.0
realized_vol_10_z_1560,normalization,built,2019-06-27 17:45:00+00:00,0.3572620252179816,0,-2.91812801361084,53.53623580932617,-0.2328275442123413,3.730127773284891,0.0
realized_vol_10_mean_ratio_1560,normalization,built,2019-06-27 17:45:00+00:00,0.3572620252179816,0,0.0,29.94190788269043,0.8850635290145874,2.9205706882476785,0.0
realized_vol_10_median_diff_1560,normalization,built,2019-06-27 17:45:00+00:00,0.3572620252179816,0,-0.0063810404390096664,0.04852568730711937,-4.225934389978647e-06,0.004175627175718504,0.0
realized_vol_10_z_4680,normalization,built,2019-07-12 16:05:00+00:00,0.36427810171686364,0,-2.588545799255371,45.82427978515625,-0.23821043968200684,3.8351691961288528,0.0
realized_vol_10_mean_ratio_4680,normalization,built,2019-07-12 16:05:00+00:00,0.36427810171686364,0,0.0,31.607799530029297,0.8734224438667297,3.25516483783722,0.0
realized_vol_10_median_diff_4680,normalization,built,2019-07-12 16:05:00+00:00,0.36427810171686364,0,-0.004197780042886734,0.050626952201128006,-4.8105139285326e-06,0.004620383307337765,0.0
range_position_10_z_1560,normalization,built,2019-06-27 17:20:00+00:00,0.3360003423293317,0,-2.328944444656372,2.2294182777404785,0.016149889677762985,1.6453099429607385,0.0
range_position_10_mean_ratio_1560,normalization,built,2019-06-27 17:20:00+00:00,0.3360003423293317,0,0.0,2.677255153656006,1.0097177028656006,2.0507946610450745,0.0
range_position_10_median_diff_1560,normalization,built,2019-06-27 17:20:00+00:00,0.3360003423293317,0,-0.7529283761978149,0.7105263471603394,0.0,0.5187941193580627,0.0
range_position_10_z_4680,normalization,built,2019-07-12 14:50:00+00:00,0.3431110450867325,0,-1.9618128538131714,1.9246025085449219,0.015604788437485695,1.6141421163082115,0.0
range_position_10_mean_ratio_4680,normalization,built,2019-07-12 14:50:00+00:00,0.3431110450867325,0,0.0,2.3105852603912354,1.009434461593628,2.006303162574768,0.0
range_position_10_median_diff_4680,normalization,built,2019-07-12 14:50:00+00:00,0.3431110450867325,0,-0.645338237285614,0.6267166137695312,0.0,0.5,0.0
distance_session_vwap_z_1560,normalization,built,2019-06-27 13:35:00+00:00,0.004310854125918409,0,-13.693081855773926,20.26554298400879,0.005871642380952835,2.63834547996521,0.0
distance_session_vwap_median_diff_1560,normalization,built,2019-06-27 13:35:00+00:00,0.004310854125918409,0,-0.23061272501945496,0.22246232628822327,-6.052527169231325e-06,0.021078546158969418,0.0
distance_session_vwap_z_4680,normalization,built,2019-07-10 16:35:00+00:00,0.012815158825150521,0,-15.087464332580566,18.136890411376953,0.0067859822884202,2.654742789268485,0.0
distance_session_vwap_median_diff_4680,normalization,built,2019-07-10 16:35:00+00:00,0.012815158825150521,0,-0.23460985720157623,0.22284546494483948,0.0,0.020877533424645624,0.0
tod_relative_volume_20,volume,built,2019-06-28 13:35:00+00:00,0.005382056868371609,0,0.009816485457122326,864.3604125976562,0.8180721402168274,4.736570310592658,0.0
tod_cumulative_relative_volume_20,volume,built,2019-06-28 13:35:00+00:00,0.005382056868371609,0,0.00338111724704504,87.14358520507812,0.8709262609481812,4.210219001770028,0.0
tod_relative_volume_60,volume,built,2019-07-15 13:35:00+00:00,0.015989576708274028,0,0.022211646661162376,818.3283081054688,0.7988754510879517,4.7514556169509685,0.0
tod_cumulative_relative_volume_60,volume,built,2019-07-15 13:35:00+00:00,0.015989576708274028,0,0.003960800357162952,63.06624221801758,0.8513656854629517,4.290472569465633,0.0
session_return_2,momentum,built,2019-06-26 13:35:00+00:00,0.0027527029823265783,0,-0.42830339074134827,3.739413022994995,0.001281860750168562,0.10465329885482788,0.0
session_return_5,momentum,built,2019-07-01 13:35:00+00:00,0.005427360236388117,0,-0.5666801929473877,3.8133773803710938,0.0028081124182790518,0.16570553183555603,0.0
return_rank_1,cross_sectional,built,2019-06-21 13:40:00+00:00,0.4587803412189386,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_1,cross_sectional,built,2019-06-21 13:40:00+00:00,0.4587803412189386,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_1,cross_sectional,built,,1.0,0,,,,,0.0
range_position_rank_1,cross_sectional,built,2019-06-21 13:35:00+00:00,0.45172155729364544,0,0.012048192322254181,1.0,0.5102040767669678,0.9909090995788574,0.0
return_vol_ratio_rank_1,cross_sectional,built,,1.0,0,,,,,0.0
return_rank_2,cross_sectional,built,2019-06-21 13:45:00+00:00,0.4658396275845425,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_2,cross_sectional,built,2019-06-21 13:45:00+00:00,0.4658396275845425,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_2,cross_sectional,built,2019-06-21 13:45:00+00:00,0.4658396275845425,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_2,cross_sectional,built,2019-06-21 13:40:00+00:00,0.4587803412189386,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_2,cross_sectional,built,2019-06-21 13:45:00+00:00,0.4671077869287976,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_3,cross_sectional,built,2019-06-21 13:50:00+00:00,0.4728989139501464,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_3,cross_sectional,built,2019-06-21 13:50:00+00:00,0.4728989139501464,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_3,cross_sectional,built,2019-06-21 13:50:00+00:00,0.4728989139501464,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_3,cross_sectional,built,2019-06-21 13:45:00+00:00,0.4658396275845425,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_3,cross_sectional,built,2019-06-21 13:50:00+00:00,0.47321729362703874,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_4,cross_sectional,built,2019-06-21 13:55:00+00:00,0.47995820031575026,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_4,cross_sectional,built,2019-06-21 13:55:00+00:00,0.47995820031575026,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_4,cross_sectional,built,2019-06-21 13:55:00+00:00,0.47995820031575026,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_4,cross_sectional,built,2019-06-21 13:50:00+00:00,0.4728989139501464,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_4,cross_sectional,built,2019-06-21 13:55:00+00:00,0.4800815494120318,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_5,cross_sectional,built,2019-06-21 14:00:00+00:00,0.48701748668135414,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_5,cross_sectional,built,2019-06-21 14:00:00+00:00,0.48701748668135414,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_5,cross_sectional,built,2019-06-21 14:00:00+00:00,0.48701748668135414,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_5,cross_sectional,built,2019-06-21 13:55:00+00:00,0.47995820031575026,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_5,cross_sectional,built,2019-06-21 14:00:00+00:00,0.4870720851951189,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_6,cross_sectional,built,2019-06-21 14:05:00+00:00,0.49407677304695796,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_6,cross_sectional,built,2019-06-21 14:05:00+00:00,0.49407677304695796,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_6,cross_sectional,built,2019-06-21 14:05:00+00:00,0.49407677304695796,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_6,cross_sectional,built,2019-06-21 14:00:00+00:00,0.48701748668135414,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_6,cross_sectional,built,2019-06-21 14:05:00+00:00,0.4941037373436333,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_8,cross_sectional,built,2019-06-21 14:15:00+00:00,0.5081953457781657,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_8,cross_sectional,built,2019-06-21 14:15:00+00:00,0.5081953457781657,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_8,cross_sectional,built,2019-06-21 14:15:00+00:00,0.5081953457781657,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_8,cross_sectional,built,2019-06-21 14:10:00+00:00,0.5011360594125619,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_8,cross_sectional,built,2019-06-21 14:15:00+00:00,0.5082025474226194,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_10,cross_sectional,built,2019-06-21 14:25:00+00:00,0.5223139185093735,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_10,cross_sectional,built,2019-06-21 14:25:00+00:00,0.5223139185093735,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_10,cross_sectional,built,2019-06-21 14:25:00+00:00,0.5223139185093735,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_10,cross_sectional,built,2019-06-21 14:20:00+00:00,0.5152546321437697,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_10,cross_sectional,built,2019-06-21 14:25:00+00:00,0.5223167656711343,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_12,cross_sectional,built,2019-06-21 14:35:00+00:00,0.5364324912405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_12,cross_sectional,built,2019-06-21 14:35:00+00:00,0.5364324912405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_12,cross_sectional,built,2019-06-21 14:35:00+00:00,0.5364324912405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_12,cross_sectional,built,2019-06-21 14:30:00+00:00,0.5293732048749774,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_12,cross_sectional,built,2019-06-21 14:35:00+00:00,0.5364336636013063,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_15,cross_sectional,built,2019-06-21 14:50:00+00:00,0.5576103503373928,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_15,cross_sectional,built,2019-06-21 14:50:00+00:00,0.5576103503373928,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_15,cross_sectional,built,2019-06-21 14:50:00+00:00,0.5576103503373928,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_15,cross_sectional,built,2019-06-21 14:45:00+00:00,0.550551063971789,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_15,cross_sectional,built,2019-06-21 14:50:00+00:00,0.5576106852976,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_20,cross_sectional,built,2019-06-21 15:15:00+00:00,0.5929067821654123,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_20,cross_sectional,built,2019-06-21 15:15:00+00:00,0.5929067821654123,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_20,cross_sectional,built,2019-06-21 15:15:00+00:00,0.5929067821654123,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_20,cross_sectional,built,2019-06-21 15:10:00+00:00,0.5858474957998083,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_20,cross_sectional,built,2019-06-21 15:15:00+00:00,0.5929067821654123,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_24,cross_sectional,built,2019-06-21 15:35:00+00:00,0.6211439276278278,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_24,cross_sectional,built,2019-06-21 15:35:00+00:00,0.6211439276278278,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_24,cross_sectional,built,2019-06-21 15:35:00+00:00,0.6211439276278278,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_24,cross_sectional,built,2019-06-21 15:30:00+00:00,0.6140846412622238,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_24,cross_sectional,built,2019-06-21 15:35:00+00:00,0.6211439276278278,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_30,cross_sectional,built,2019-06-21 16:05:00+00:00,0.6634996458214509,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_30,cross_sectional,built,2019-06-21 16:05:00+00:00,0.6634996458214509,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_30,cross_sectional,built,2019-06-21 16:05:00+00:00,0.6634996458214509,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_30,cross_sectional,built,2019-06-21 16:00:00+00:00,0.6564403594558471,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_30,cross_sectional,built,2019-06-21 16:05:00+00:00,0.6634996458214509,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_36,cross_sectional,built,2019-06-21 16:35:00+00:00,0.7058553640150742,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_36,cross_sectional,built,2019-06-21 16:35:00+00:00,0.7058553640150742,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_36,cross_sectional,built,2019-06-21 16:35:00+00:00,0.7058553640150742,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_36,cross_sectional,built,2019-06-21 16:30:00+00:00,0.6987960776494704,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_36,cross_sectional,built,2019-06-21 16:35:00+00:00,0.7058553640150742,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_48,cross_sectional,built,2019-06-21 17:35:00+00:00,0.7901759018405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_48,cross_sectional,built,2019-06-21 17:35:00+00:00,0.7901759018405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_48,cross_sectional,built,2019-06-21 17:35:00+00:00,0.7901759018405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_48,cross_sectional,built,2019-06-21 17:30:00+00:00,0.7831817652352673,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_48,cross_sectional,built,2019-06-21 17:35:00+00:00,0.7901759018405812,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_60,cross_sectional,built,2019-06-21 18:35:00+00:00,0.8741055411043487,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
relative_volume_rank_60,cross_sectional,built,2019-06-21 18:35:00+00:00,0.8741055411043487,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
realized_vol_rank_60,cross_sectional,built,2019-06-21 18:35:00+00:00,0.8741055411043487,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
range_position_rank_60,cross_sectional,built,2019-06-21 18:30:00+00:00,0.8671114044990348,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
