candidate_id,feature,target,expected_direction,decision_time,valid_observations,unique_sessions,unique_symbols,mean_target_return,median_target_return,signed_top_minus_bottom_spread,spearman_correlation,preserves_expected_direction,minimum_sample_status
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:15,80585,1665,156,-1.932968916662503e-05,-6.1006365285720676e-05,3.621531868702732e-05,0.0018095300353468341,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:20,80585,1665,156,-1.9979121134383604e-05,-5.478220555232838e-05,0.00013444047363009304,0.0013662315868580813,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:25,80585,1665,156,-1.5912237358861603e-05,-6.017559644533321e-05,0.00028147248667664826,0.00851104832230813,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:30,80585,1665,156,-1.295553556701634e-05,-5.386585689848289e-05,0.00015374127542600036,-0.002111331090595044,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:35,80585,1665,156,-1.0985840162902605e-05,-6.750567990820855e-05,0.00013604476407635957,0.001893977000780546,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:40,80585,1665,156,1.3117088201397564e-05,-4.2842009861487895e-05,-4.6902008762117475e-05,-0.002946314310214259,False,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:45,80585,1665,156,3.840574936475605e-05,-1.963105023605749e-05,4.980161611456424e-05,1.3045152197337723e-05,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:50,80585,1665,156,4.8869336751522496e-05,-1.2811417036573403e-05,-2.0868163119303063e-05,-0.001562030883058487,False,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,12:55,80585,1665,156,4.436221206560731e-05,4.754020210384624e-06,0.00017545091395732015,0.0007967258122452716,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:00,80585,1665,156,1.9642980987555347e-05,-1.1160534086229745e-05,0.00017711750115267932,0.0007077037556128558,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:05,80585,1665,156,3.329117316752672e-05,-1.9553473975975066e-05,3.5616780223790556e-05,-0.0033045196123029368,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:10,80585,1665,156,4.8935435188468546e-05,8.964699190983083e-06,0.00015171023551374674,0.003274537884726081,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:15,80585,1665,156,5.19657987751998e-05,4.621681000571698e-06,0.00013014902651775628,0.0021865470737482645,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:20,80585,1665,156,3.599634510464966e-05,5.574793703999603e-06,0.0001619015820324421,-0.0005430847287497695,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:25,80585,1665,156,3.3290631108684465e-05,1.4202279089658987e-05,0.00013610284077003598,0.003160847123180291,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:30,80585,1665,156,1.8705546608543955e-05,1.7615246179047972e-05,0.00014514125359710306,0.0009659793271071669,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:35,80585,1665,156,3.136736631859094e-05,1.1062002158723772e-05,0.00023615683312527835,0.006345641385374994,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:40,80585,1665,156,-4.158823685429525e-06,-4.845632702199509e-06,0.0001477718906244263,0.0007787121890605936,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:45,80585,1665,156,-8.445369530818425e-06,-1.6385634808102623e-05,0.0002766902616713196,0.006746901229964993,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:50,80585,1665,156,-1.0479532647877932e-05,-1.502988743595779e-05,0.0001250226196134463,0.001032627934927372,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,13:55,80585,1665,156,-8.590841389377601e-06,-2.5276112864958122e-05,7.019829354248941e-05,-0.0022188843527655953,True,sufficient
higher_high__fwd_return_120m_beta_residual,higher_high,fwd_return_120m_beta_residual,-1,14:00,80585,1665,156,-1.5906833141343668e-05,-2.609707007650286e-05,0.00013781104644294828,0.0035612462084906554,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,09:40,81287,1679,156,-7.982019451446831e-05,-0.00013794632104691118,-0.00022642541443929076,-0.008365231044765378,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,09:45,81287,1679,156,-8.033399353735149e-05,-0.00013733287050854415,-0.00013759495050180703,-0.002183420196232981,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,09:50,81287,1679,156,-5.557470285566524e-05,-0.00015516138228122145,-0.0001251175272045657,-0.003069700725784514,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,09:55,81287,1679,156,-7.175498467404395e-05,-0.0001587950682733208,-0.00017875726916827261,-0.005015609886646382,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:00,81287,1679,156,-3.5368579119676724e-05,-0.00015131785767152905,0.00011886259744642302,0.006013256239780775,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:05,81287,1679,156,-4.638386599253863e-05,-0.00016313513333443552,0.00016650919860694557,0.0012382423762782545,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:10,81287,1679,156,-9.773615602171049e-06,-0.00013002290506847203,-0.0001816728909034282,-0.005773827101696046,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:15,81287,1679,156,-2.991939481944428e-06,-8.43344532768242e-05,1.4286868463386782e-05,0.007702404269197452,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:20,81287,1679,156,1.9689266991917975e-05,-8.653352415421978e-05,-0.00015427888138219714,0.0022791104847835262,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:25,81287,1679,156,2.717457027756609e-05,-7.132408063625917e-05,-0.0003552173147909343,-0.0037277420112434645,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:30,81287,1679,156,3.363717769389041e-05,-4.1713170503498986e-05,-0.000234866383834742,-0.0023427867763534016,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:35,81287,1679,156,1.9598212020355277e-05,-5.9635505749611184e-05,-0.00013460787886288017,-0.002882884597821815,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:40,81287,1679,156,2.7357320504961535e-05,-4.591319157043472e-05,-8.410533337155357e-05,-0.0011942815381319437,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:45,81287,1679,156,2.3137554308050312e-05,-4.288749914849177e-05,3.30738585034851e-05,0.008192711295891615,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:50,81287,1679,156,4.181174881523475e-05,-4.632958734873682e-05,-2.611705713206902e-05,-2.535980573764202e-05,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,10:55,81287,1679,156,3.5892331652576104e-05,-6.153729191282764e-05,-0.0003132387937512249,-0.007918864323394162,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:00,81287,1679,156,3.062086398131214e-05,-7.345683116000146e-05,-0.0002761441865004599,-0.004211675444299214,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:05,80585,1665,156,2.2488085960503668e-05,-9.470545046497136e-05,-0.0001330771337961778,-0.004916569071756915,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:10,80585,1665,156,5.139848781254841e-06,-9.083653276320547e-05,-0.00010549051512498409,-0.0041611405838440745,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:15,80585,1665,156,1.22534875117708e-05,-5.7240627938881516e-05,-2.2360112780006602e-05,-0.0028305024020863962,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:20,80585,1665,156,6.558941549883457e-06,-6.851687794551253e-05,-8.842049282975495e-05,-0.002292474754061381,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:25,80585,1665,156,1.3244438378023915e-05,-5.479426545207389e-05,-4.662251740228385e-05,-0.0005131981295975278,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:30,80585,1665,156,3.2000451028579846e-05,-2.2055030058254488e-05,-0.00012923654867336154,-0.005664540472051014,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:35,80585,1665,156,2.931529888883233e-05,-3.280162491137162e-05,0.00012237329792696983,0.006389053811516827,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:40,80585,1665,156,3.649718200904317e-05,-3.507660949253477e-05,-1.2533160770544782e-05,-0.0028240393890807164,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:45,80585,1665,156,4.253768202033825e-05,-2.6469544536666945e-05,-8.84033852344146e-06,0.0009518602979309329,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:50,80585,1665,156,2.7601761757978238e-05,-2.623012369440403e-05,0.00019773439271375537,0.007343907971368494,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,11:55,80585,1665,156,2.8017364456900395e-05,-1.3427069461613428e-05,-9.359899195260368e-06,0.002605491276563982,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:00,80585,1665,156,1.4572440704796463e-05,-3.5641587601276115e-05,2.8149937861599028e-05,-0.0018426530022760458,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:05,80585,1665,156,2.432664405205287e-05,-2.97364986181492e-05,-2.0796145690837875e-05,-0.0011579569922001605,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:10,80585,1665,156,-6.6387851802574005e-06,-3.4931101254187524e-05,2.685439721972216e-05,-0.0033859520976355193,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:15,80585,1665,156,-1.932968916662503e-05,-6.1006365285720676e-05,1.7829999706009403e-05,-0.0012547516086899243,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:20,80585,1665,156,-1.9979121134383604e-05,-5.478220555232838e-05,0.0002098982804454863,0.005298673472404045,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:25,80585,1665,156,-1.5912237358861603e-05,-6.017559644533321e-05,0.000212560233194381,0.003831930807438511,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:30,80585,1665,156,-1.295553556701634e-05,-5.386585689848289e-05,0.00026395084569230676,0.003202594234212435,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:35,80585,1665,156,-1.0985840162902605e-05,-6.750567990820855e-05,0.00017595302779227495,0.003348210361062827,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:40,80585,1665,156,1.3117088201397564e-05,-4.2842009861487895e-05,-8.537106623407453e-06,-0.006329858016068421,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:45,80585,1665,156,3.840574936475605e-05,-1.963105023605749e-05,-1.3381946700974368e-05,-0.0020491797564164338,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:50,80585,1665,156,4.8869336751522496e-05,-1.2811417036573403e-05,4.2079285776708275e-05,-0.0017398048201808065,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,12:55,80585,1665,156,4.436221206560731e-05,4.754020210384624e-06,1.312662789132446e-06,-0.006649183965531935,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:00,80585,1665,156,1.9642980987555347e-05,-1.1160534086229745e-05,0.00017395461327396333,0.003021246082446001,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:05,80585,1665,156,3.329117316752672e-05,-1.9553473975975066e-05,-3.090453537879512e-05,-0.0036945463770026244,False,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:10,80585,1665,156,4.8935435188468546e-05,8.964699190983083e-06,0.0001352223043795675,0.002695548881880896,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:15,80585,1665,156,5.19657987751998e-05,4.621681000571698e-06,0.000283096160273999,0.0095375624345538,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:20,80585,1665,156,3.599634510464966e-05,5.574793703999603e-06,9.247877460438758e-05,-0.003525058487446596,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:25,80585,1665,156,3.3290631108684465e-05,1.4202279089658987e-05,0.00030523166060447693,0.009248844831925679,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:30,80585,1665,156,1.8705546608543955e-05,1.7615246179047972e-05,0.00023522935225628316,0.0049603026173157755,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:35,80585,1665,156,3.136736631859094e-05,1.1062002158723772e-05,0.00018849487241823226,-0.001614545348502862,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:40,80585,1665,156,-4.158823685429525e-06,-4.845632702199509e-06,0.00019733060616999865,0.005431368121461101,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:45,80585,1665,156,-8.445369530818425e-06,-1.6385634808102623e-05,0.00019050738774240017,0.001665658186739652,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:50,80585,1665,156,-1.0479532647877932e-05,-1.502988743595779e-05,0.0001517128839623183,-0.0010894179198951723,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,13:55,80585,1665,156,-8.590841389377601e-06,-2.5276112864958122e-05,0.00023778402828611434,0.0032610286337651576,True,sufficient
higher_low__fwd_return_120m_beta_residual,higher_low,fwd_return_120m_beta_residual,-1,14:00,80585,1665,156,-1.5906833141343668e-05,-2.609707007650286e-05,0.000258451618719846,0.0028076452611248913,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:20,82989,1705,153,5.673353734891862e-05,-0.0001012787688523531,0.0004792636027559638,0.012825302929467876,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:25,82990,1705,153,6.225534161785617e-05,-0.0001023493823595345,0.0005498151876963675,0.008780306662561665,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:30,82990,1705,153,5.3590640163747594e-05,-7.966783596202731e-05,0.0002552997029852122,0.0031680580736239312,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:35,82991,1705,153,3.832477887044661e-05,-7.04184640198946e-05,7.215970254037529e-05,0.006566830996762667,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:40,82993,1705,153,4.152602195972577e-05,-6.866338662803173e-05,7.356880814768374e-06,0.00868467595049541,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:45,82993,1705,153,3.498360820231028e-05,-4.916917532682419e-05,0.0001309892104472965,0.0018418534305904705,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:50,83022,1706,153,6.883895548526198e-05,-6.130069959908724e-05,0.00019890909607056528,0.004078590191331063,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,10:55,83025,1706,153,5.630268424283713e-05,-9.059195872396231e-05,0.00019381764286663383,0.00569779542216239,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:00,83026,1706,153,4.5236884034238756e-05,-0.00012776593212038279,0.0005271037807688117,0.014577084734049423,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:05,82325,1692,153,4.556168642011471e-05,-0.00011379900388419628,0.0005266978405416012,0.012201564259237269,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:10,82325,1692,153,2.652628427313175e-05,-0.00010734517127275467,0.00042305621900595725,0.013029021531064933,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:15,82326,1692,153,2.6483379770070314e-05,-7.342116441577673e-05,0.00026175222592428327,0.00628697866227821,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:20,82327,1692,153,2.430706808809191e-05,-6.812089122831821e-05,0.00012613128637894988,0.004534433250429911,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:25,82329,1692,153,2.6592158974381164e-05,-7.401005132123828e-05,0.00027277859044261277,0.006141719959495869,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:30,82329,1692,153,4.536555570666678e-05,-3.6549288779497147e-05,0.00036702799843624234,0.005281535554854949,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:35,82329,1692,153,3.955900319851935e-05,-5.374569445848465e-05,4.7561610699631274e-05,0.003145211278703082,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:40,82334,1692,153,4.4885520765092224e-05,-5.116942338645458e-05,0.00021174046560190618,0.006628080024651411,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:45,82335,1692,153,5.0411024858476594e-05,-5.276314914226532e-05,6.336192018352449e-05,-0.0027279549428799177,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:50,82338,1692,153,3.470476804068312e-05,-5.401944508776069e-05,-6.111973925726488e-05,-0.0050187845393448085,False,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,11:55,82338,1692,153,3.471192394499667e-05,-4.1391278500668705e-05,-1.841877201513853e-05,-0.0040833073476194935,False,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:00,82340,1692,153,2.670523463166319e-05,-5.2729279559571296e-05,6.926814239704981e-05,-0.00617149224126727,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:05,82340,1692,153,3.287509753135964e-05,-4.57711357739754e-05,0.0001393167913192883,0.0006007157041572881,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:10,82341,1692,153,-3.722384235516074e-06,-7.208390161395073e-05,-1.4034889318281785e-05,-0.003343013518880633,False,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:15,82341,1692,153,-8.364802852156572e-06,-8.989596972241998e-05,0.0002655940770637244,0.00019544449667394087,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:20,82342,1692,153,-1.2120888641220517e-05,-8.480667020194232e-05,-6.386671157088131e-05,-0.004564457763630589,False,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:25,82342,1692,153,-7.746307346678805e-06,-8.632190292701125e-05,0.0001779373997123912,-0.0028954258778927542,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:30,82346,1692,153,1.0173077953368193e-06,-5.5779179092496634e-05,0.00011342766811139882,-0.0025296113371523214,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:35,82347,1692,153,-3.5795938657656734e-08,-7.990689482539892e-05,0.0002665684442035854,0.0016134971926226897,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:40,82348,1692,153,1.3345820661925245e-05,-7.339646981563419e-05,0.00024898885749280453,0.0006204807442118275,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:45,82348,1692,153,3.723843474290334e-05,-7.745041511952877e-05,0.00021576066501438618,-0.0008714835566637655,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:50,82351,1692,153,3.973230559495278e-05,-6.16125762462616e-05,0.00025204947451129556,0.0041131318103376415,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,12:55,82352,1692,153,3.9000457036308944e-05,-6.127424421720207e-05,0.00031672848854213953,0.004262145042794181,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:00,82352,1692,153,7.945331162773073e-06,-6.944331107661128e-05,0.0001800095778889954,0.0020683694869786154,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:05,82352,1692,153,2.2796546545578167e-05,-6.458631833083928e-05,0.00034672179026529193,0.005208089929230971,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:10,82353,1692,153,4.239907502778806e-05,-1.982972025871277e-05,0.00026871543377637863,0.0016527184133694345,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:15,82353,1692,153,5.407707431004383e-05,-3.78016266040504e-05,0.00020254895207472146,-0.0003236194206729408,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:20,82357,1692,153,2.9612298021675088e-05,-4.7855544835329056e-05,0.00018569978419691324,-0.0010355218846362375,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:25,82357,1692,153,3.375459345988929e-05,-4.162860568612814e-05,0.00023799945483915508,-0.001461103396163062,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:30,82357,1692,153,2.1997251678840257e-05,-2.5660032406449318e-05,0.00022538535995408893,-0.0012035660135914774,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:35,82364,1692,153,3.052059037145227e-05,-2.2901338525116444e-05,0.00028698384994640946,-0.00029503025437951506,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:40,82366,1692,153,9.030971341417171e-06,-1.2912467354908586e-05,0.0002094880328513682,-0.0017371635583400475,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:45,82366,1692,153,-4.635255208995659e-06,-3.8711121305823326e-05,9.043926547747105e-05,-0.003721312421933239,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:50,82367,1692,153,-1.3267347185319522e-06,-3.569014370441437e-05,-7.179402018664405e-05,-0.006136289521863775,False,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,13:55,82370,1692,153,1.1742573406081647e-05,-3.986147930845618e-05,4.424227518029511e-05,-0.005251508683589348,True,sufficient
range_position_10_z_4680__fwd_return_120m_benchmark_adjusted,range_position_10_z_4680,fwd_return_120m_benchmark_adjusted,1,14:00,82370,1692,153,2.458119524817448e-06,-4.034792073071003e-05,5.837502612848766e-05,-0.004082003768311079,True,sufficient
range_position_10_z_1560__fwd_return_120m_benchmark_adjusted,range_position_10_z_1560,fwd_return_120m_benchmark_adjusted,1,10:20,83748,1715,156,6.589044642169029e-05,-9.816233068704605e-05,0.0005127553595229983,0.01176015110381865,True,sufficient
range_position_10_z_1560__fwd_return_120m_benchmark_adjusted,range_position_10_z_1560,fwd_return_120m_benchmark_adjusted,1,10:25,83750,1715,156,7.183296838775277e-05,-9.607657557353377e-05,0.0004739723226521164,0.007864104501526973,True,sufficient
